Sample_ID,Treatment,Variety,Sample,D_conv,D_stress,D_recovery,Category,Rank,R460,R520,R580,R660,R710,R730,R760,R780,R810,R850,R900,VI_NDVI,VI_NDRE,VI_EVI,VI_SIPI,VI_PRI,VI_MTCI,VI_GNDVI,VI_NDWI,BF(F440),GF(F520),RF(F690),FrF(f740),SR_F690_F740,SR_F440_F690,SR_F440_F520,SR_F520_F690,SR_F440_F740,SR_F520_F740,OJIP_FvFm,OJIP_PIabs,OJIP_TRo_RC,OJIP_ETo_RC,OJIP_Vi,OJIP_Vj,OJIP_ABS_RC_log,OJIP_DIo_RC_log,Trt_CK1,Trt_D1,Trt_RD2,mahal_distance,outlier_flag,sample_weight,dR460_520,dR520_580,dR580_660,dR660_710,dR710_730,dR730_760,dR760_780,dR780_810,dR810_850,dR850_900
CK1_1099_3,CK1,1099,3,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.03405063200411,0.1773088754196509,0.1470524463868327,0.1314745358408033,0.0786447123594531,0.1627944386461627,0.2836434185942659,0.3578793725039669,0.3303739322322437,0.3320603348179411,0.3106342895183103,0.4327307644596527,0.6170258294569452,0.2688056939023281,0.6429067619573673,0.0932800151848604,-3.8803594847371903,0.3038099992257608,0.0333378318177547,0.0707701004983434,0.1068482309945935,0.0799817706026995,0.3094959691683882,0.2584258877159755,0.8848278786100295,0.6623422753315413,1.33590729557313,0.2286624302915334,0.3452330291963739,0.8286111111111112,3.934861111111112,1.1043527777777775,0.6159833333333332,0.8816022222222223,0.4403138888888888,0.8469835252748126,0.2056016998707016,True,False,False,2.3752348637835836,0,1.0,0.002387637390259015,-0.0005042738172136366,-0.00019472388182536772,-0.0010565964696270039,0.004207486314335479,0.00402829933160344,0.00371179769548505,-0.0009168480090574397,4.216006464243527e-05,-0.0004285209059926165
D1_1099_1,D1,1099,1,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.0320270225030141,0.1368734943388556,0.1382089201030709,0.1620011730270355,0.0771812560270298,0.1621011730270355,0.2972323887988119,0.3253589429434577,0.3483499581897039,0.3172921713037889,0.3011528143763446,0.3239999054465616,0.6086871727725408,0.1894627646687473,0.5951786147573903,-0.0048546388050253,-2.594333274709531,0.3972530082605772,0.0260966735902715,0.0744283007852113,0.0897426959999241,0.0828812447125865,0.2696364759427267,0.3073814267601283,0.8980113770432715,0.8293521815116747,1.0827865363611866,0.2760320186554335,0.3328284708249318,0.8167508569954262,2.097714614814815,1.4678482562562567,0.692129246961247,0.8587824074074072,0.5173183333333333,1.0372063702065768,0.2744059138348436,False,True,False,4.069604953369784,1,1.0,0.001747441197264025,2.2257096070255057e-05,0.00029740316154955765,-0.0016963983400001142,0.004245995850000285,0.004504373859059214,0.0014063277072322883,0.0007663671748748732,-0.0007764446721478746,-0.00032278713854888563
D1_1099_2,D1,1099,2,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.0272998026292968,0.1277422760920745,0.065256758692611,0.1321820992644462,0.0602741315964227,0.1322820992644462,0.20831741487696,0.2163463822896361,0.2449415316584322,0.2468976396717273,0.2453496022975562,0.3026158578112095,0.6075542268877093,0.1562676178153448,0.5792919389486956,0.3237607765074982,-2.05878831355498,0.3180530384887526,0.0031448370694034,0.0665274022806633,0.0638685031134826,0.0660145274749962,0.2586743113274032,0.2552032596925386,1.0077691187759308,1.0416308341890093,0.9674916334275728,0.2571859645186846,0.2469070189499944,0.810344197968327,1.9732923925925927,1.5850454784784789,0.6431763342628343,0.8650324074074072,0.5554877777777777,1.1451934303808935,0.4188959148885326,False,True,False,4.461804094700534,1,1.0,0.0016740412243796284,-0.0010414252899910584,0.0008365667571479402,-0.0014381593533604703,0.0036003983834011753,0.002534510520417127,0.0004014483706338043,0.0009531716456265363,4.890270033237748e-05,-3.0960747483421705e-05
D1_1099_3,D1,1099,3,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.022240194838103,0.114553755933368,0.0851581542092268,0.1104877221011349,0.0777999258655973,0.1105877221011349,0.1742556640288234,0.1722829486700864,0.1704606864869483,0.1864952992548778,0.2125632538135458,0.2559323990344703,0.4112649908775567,0.1129303845252407,0.5530791073896568,0.1471900283184596,-2.9508180289450925,0.2389695036665298,-0.0653236332154644,0.0664533392013342,0.0671850126549851,0.0742074557053627,0.2527910650920267,0.293552525873463,0.895507580473226,0.989109571857652,0.9053674179479132,0.2628785125409971,0.2657728927402936,0.8015270478210793,1.8201951703703705,1.5188927007007007,0.6646207787072789,0.8675907407407407,0.5441266666666666,1.0889665972101177,0.346826302589686,False,True,False,3.302261934298427,1,1.0,0.0015385593515877501,-0.0004899266954023533,0.0003166195986488513,-0.0006537559247107522,0.0016393898117768805,0.0021222647309229498,-9.863576793684991e-05,-6.0742072771270233e-05,0.00040086531919823754,0.0005213590911733601
RD2_1099_1,RD2,1099,1,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.0574117571576794,0.1719544737081535,0.1982489651601638,0.155927951260832,0.1345231889135415,0.1983606047244162,0.2616116286572634,0.3675985703254135,0.4080774832619819,0.3989306927130045,0.3566506549020619,0.4379543223261661,0.4956520382674823,0.3190837712344737,0.6155062000077236,-0.0710271399025567,-5.937390860756199,0.3975864715280509,0.055956963388258,0.0931868630831203,0.1630082276557976,0.1165855185774436,0.2968504907804392,0.3927415387849235,0.7993004975252526,0.5716696903344254,1.398185893968456,0.3139185076188829,0.5491256799755521,0.8083166666666667,1.419304918489918,2.175626851851851,0.8021181481481481,0.8436433333333333,0.5417612211371873,1.4300741909695276,0.4077943455651704,False,False,True,3.7377914761735034,1,1.0,0.001909045275841235,0.00043824152420017157,-0.0005290126737416475,-0.0004280952469458099,0.003191870790543734,0.00210836746442824,0.005299347083407504,0.0013492970978856136,-0.00022866976372443447,-0.0008456007562188528
RD2_1099_2,RD2,1099,2,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.0454058938714067,0.1667440111289947,0.142023784602087,0.1487738073375198,0.1078723795823342,0.1912064608011038,0.2236470962070466,0.3039169222389876,0.330001071317188,0.4643969859619807,0.4268690733500693,0.5147394201126312,0.6230013832353885,0.3913015909219636,0.6833187369666314,0.0800608964428124,-2.830578863914892,0.4716109017759148,0.0421062961116995,0.0893067895925394,0.1420413895094645,0.1092228251420293,0.2982984163906468,0.3661528828311899,0.8176568349577343,0.6287377914147688,1.300473497134979,0.2993874075605079,0.4761721204574957,0.8083166666666667,1.390607696267696,2.1152185185185184,0.741307037037037,0.8637127777777779,0.5574639989149649,1.4237268317291836,0.4301166253798696,False,False,True,5.6150878026054745,1,1.0,0.0020223019542931335,-0.0004120037754484616,8.43752841929099e-05,-0.000818028555103712,0.004166704060938479,0.0010813545135314267,0.0040134913015970495,0.000869471635940013,0.003359897866119818,-0.0007505582522382282
RD2_1099_3,RD2,1099,3,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.067680333993103,0.1761399409832409,0.2166917886174039,0.1959433384465572,0.1820464883501368,0.293580273546386,0.3451014821030689,0.451858136299218,0.4833413867225705,0.3818308705010419,0.3427511019915389,0.321730408079137,0.3543046710059567,0.2267044542365029,0.5437254408184531,-0.1032295626044904,-11.733234063469938,0.368641020726101,0.0539342268890215,0.090846799574318,0.1494018969708075,0.1091696626985968,0.2764287605540181,0.3949287420032064,0.832161584504644,0.6080699198301484,1.3685294352006354,0.3286445280128541,0.5404716087332203,0.8083166666666667,1.5636465851565848,1.9701490740740728,0.7519487037037036,0.8750294444444443,0.5308251100260759,1.3620460103078071,0.3605670209320957,False,False,True,5.643379430225861,1,1.0,0.0018076601165022985,0.00067586412723605,-0.00025935562713558377,-0.0002779370019284083,0.005576689259812461,0.0017173736185560969,0.005337832709807455,0.001049441680778416,-0.002537762905538214,-0.0007815953701900602
CK1_1110_1,CK1,1110,1,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0380552887139611,0.1541540875618747,0.0958012014282502,0.1055161353787839,0.0605424840473851,0.128686134447297,0.2075585042904196,0.2268944889834001,0.1965108520643376,0.251876702846679,0.2148061480338165,0.409522944426241,0.6124278749977324,0.2287514577539262,0.59828119425829,0.2334532961716387,-3.268936726675948,0.2406778440679503,0.0794341483407364,0.0529476217209814,0.0641596190320135,0.0507732420056123,0.1970288363911297,0.2576944720875826,1.0428253057160743,0.8252483795459801,1.2636502293581429,0.2687303171653512,0.3256356793991523,0.8264166666666667,3.544813888888889,1.1930166666666666,0.6437805555555555,0.8072900225225226,0.4548138888888889,0.8939837713516144,0.2246069245056215,True,False,False,2.665548937086677,0,1.0,0.00193497998079856,-0.0009725481022270752,0.00012143667438167128,-0.000899473026627976,0.0034071825199955955,0.002629078994770753,0.0009667992346490239,-0.001012787897302083,0.0013841462695585352,-0.0007414110962572501
CK1_1110_2,CK1,1110,2,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0407066685911727,0.1182196988776224,0.093447555727253,0.0671404166196401,0.0485381835440463,0.0779457257104755,0.1389736453680623,0.204070515134862,0.1866298257963548,0.1830389348558102,0.1615780351670689,0.4632617260630194,0.5808032856745613,0.2262615176285746,0.5689209176070322,0.1170334220326561,-4.861537963892168,0.2151614217769661,0.0622746456191319,0.0537860236583205,0.0712806944141445,0.0590034912993542,0.1837821384370195,0.321051282616722,0.911573576117382,0.7545664927219183,1.208075873539319,0.2926618663080052,0.3878543093554564,0.8297222222222221,4.091516666666667,1.0950694444444444,0.6103166666666667,0.8072900225225226,0.4391527777777778,0.8413504476328383,0.2024736146806652,True,False,False,3.618535887642437,1,1.0,0.001291883838107495,-0.0004128690525061568,-0.00032883923884516125,-0.00037204466151187596,0.0014703771083214602,0.002034263988586227,0.0032548434883399842,-0.0005813563112835735,-8.9772273513615e-05,-0.00042921799377482585
CK1_1110_3,CK1,1110,3,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0349788478206057,0.1149670603562453,0.0560314112247396,0.0607339703746073,0.0406073236548513,0.0786146080772719,0.1554837187873015,0.1673173243715734,0.1630808183733134,0.1681506605102154,0.1884277731518479,0.4693049492813298,0.6109626767300946,0.21141469901553,0.5818294226074109,0.344655999273819,-5.707676857588851,0.1878497749007751,-0.0568657852571166,0.0465484208111614,0.0466330915356148,0.0482007903307641,0.1701866175195659,0.2832231523545044,0.9657190347951624,0.99818431887135,0.9674756600226058,0.2735139898908823,0.2740115068263364,0.823861111111111,2.9628,1.2538916666666668,0.636113888888889,0.8205416666666667,0.4853,0.9258185312292366,0.2390475211740348,True,False,False,3.069619649436639,1,1.0,0.001333136875593993,-0.0009822608188584283,5.8781989373346296e-05,-0.0004025329343951201,0.00190036422112103,0.00256230369033432,0.0005916802792135953,-0.0001412168666086668,0.00012674605342255022,0.0004055422528326497
D1_1110_1,D1,1110,1,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0335957975572356,0.1424693044790644,0.1309381468394196,0.1362001651871088,0.0933396736779118,0.1638273887073126,0.2641008880175159,0.2558130164871988,0.2222555259584337,0.249962542885654,0.2644793457182715,0.294597006108756,0.4562244623116772,0.1566806519584655,0.5602994301345626,0.0421757255693625,-3.984117044046819,0.2739156852356479,-0.0282185474227046,0.0580030278179325,0.0842333360719347,0.0841181415247162,0.2249395436305341,0.3739588874843872,0.6895424304153867,0.6885994364456652,1.0013694364258834,0.2578605204579641,0.3744710008518638,0.7942844082744642,2.351652650793651,1.3159948156728156,0.6191408581438581,0.8421348106678106,0.5319224074074075,0.9746211108483454,0.3066042520603563,False,True,False,2.64576978501715,0,1.0,0.0018145584486971465,-0.0001921859606607466,6.577522934611522e-05,-0.0008572098301839404,0.0035243857514700395,0.0033424499770067775,-0.0004143935765158563,-0.0011185830176255027,0.0006926754231805076,0.0002903360566523494
D1_1110_2,D1,1110,2,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0247170777031762,0.110189524309982,0.0749280048001993,0.0911677403225258,0.0528911570745796,0.0921984328205796,0.1201553521699018,0.1321181743533188,0.1152637782983688,0.1297360356635043,0.1406812407550448,0.1745931917703309,0.4207745702856796,0.0646527023714454,0.4754058976313238,0.1904817964037699,-1.7573197386854889,0.0814690662701191,-0.0404752434180724,0.0546941914067181,0.079994751589089,0.0804353109725538,0.2221211058308221,0.3621236740897767,0.6799773715971977,0.6837222474206167,0.9945228099749948,0.2462359044068157,0.3601402543619729,0.8050773228879149,2.463427650793652,1.3282698156728157,0.6824241914771915,0.8496625884455883,0.4995196296296297,0.971464335607642,0.2912966206831396,False,True,False,2.822444237227384,0,1.0,0.0014245407767800966,-0.0005876919918297116,0.00020299669402908116,-0.0007655316649589239,0.0019653637873,0.0009318973116440731,0.00059814110917085,-0.0005618132018316666,0.0003618064341283877,0.00021890410183080967
D1_1110_3,D1,1110,3,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0466251100946176,0.1544818117855545,0.1682824953067323,0.1423066844025117,0.0992431206362216,0.1682478031489873,0.2403949239624183,0.2826255002805656,0.2779258099712126,0.2849126068771643,0.2660920100472161,0.3338002879367089,0.4833182818708364,0.1992744412337386,0.5577638968807171,-0.0427577746784623,-3.27775481890017,0.2968421753259566,0.0341568768181763,0.0584891987854387,0.0751132949858996,0.0858160045332146,0.1644427203776238,0.5218595525783206,0.6815651583341226,0.7786797093450691,0.8752830582936207,0.355681288995687,0.4567748257127653,0.8040940399268118,1.7832637619047629,1.4338225934505937,0.676929747032747,0.8622014773344773,0.5422474074074074,1.0239741923987755,0.3184842812024265,False,True,False,1.705793680420335,0,1.0,0.0017976116948489483,0.00023001139201963005,-0.00032469763630275754,-0.0008612712753258022,0.0034502341256382853,0.0024049040271143666,0.002111528815907365,-0.00015665634364510074,0.000174669922648793,-0.00037641193659896375
RD2_1110_1,RD2,1110,1,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0440391982752726,0.1637430995223325,0.1296430252540463,0.1383295058008456,0.0903876867808701,0.1384295058008456,0.1918247438769488,0.1788398355894432,0.1649081957043662,0.1969964302629284,0.2128757967318572,0.1749549263419627,0.3709625449784841,0.0864437349823734,0.4561449488146694,0.1162293352579458,-2.1158366407707114,0.0921810003776759,-0.0387422357974417,0.0684588371152624,0.0986198005003559,0.0934393684469213,0.3089237933414219,0.3024673736069451,0.7326551771471495,0.6941692915470704,1.0554416412909855,0.2216042874283931,0.319236661578339,0.7587603381962037,1.1931538719003765,1.591490555555556,0.5932405555555555,0.8692192592592592,0.7053399426111114,1.6233261994123986,1.893193093062043,False,False,True,2.0038220634934234,0,1.0,0.001995065020784332,-0.0005683345711381035,0.00010858100683499121,-0.0009588363803995101,0.0024020909509987745,0.0017798412692034407,-0.000649245414375281,-0.00046438799616923263,0.0008022058639640548,0.0003175873293785758
RD2_1110_2,RD2,1110,2,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0338093357119408,0.1732692147326319,0.1480063140202053,0.1469221153742625,0.0709905822910412,0.1470221153742625,0.2111879491299094,0.1866331974871545,0.1424816800346354,0.1470221153742625,0.1002281127505846,0.0003402005874084,0.3487481869751972,0.0001408462773457,0.3851505414326786,0.078633130891206,-1.846365552370025,-0.081947579853051,0.1892576721147608,0.0692165754049894,0.1014269326316729,0.0942597075431215,0.2903314743106988,0.3246623802481127,0.7343177391028161,0.6824279660324869,1.0760369957404003,0.2384053452884568,0.3493487326427303,0.7257493827733591,0.5899736666666666,2.1498240211640214,0.8237332941176471,0.8200653703703703,0.6379777777777779,1.6233261994123986,1.893193093062043,False,False,True,3.9584485911440286,1,1.0,0.0023243313170115184,-0.0004210483452071099,-1.3552483074285096e-05,-0.001518630661664426,0.0038015766541610644,0.0021388611251882306,-0.0012277375821377445,-0.0014717172484173036,0.00011351088349067714,-0.0009358800524735578
RD2_1110_3,RD2,1110,3,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0418834769965142,0.1305324041384108,0.1357327279274648,0.1264639016094477,0.0980262190994338,0.131199070276639,0.1598966363820528,0.1996782831340923,0.1362360415311166,0.2279742532074459,0.2161884027105618,0.2863979235582007,0.3986130239278442,0.1517225198880898,0.5250303152451662,-0.0195306225293304,-2.175649069800156,0.2717992735846229,0.026534987435788,0.0717449306249321,0.1156583602484644,0.0944006928820126,0.3091460821632871,0.3053594992726299,0.7600042791910713,0.620317722028684,1.2251855001795624,0.2320745263846813,0.3741220312472305,0.7437050808481513,0.6941233163448205,1.6462294656084653,0.6073777777777777,0.8633153703703703,0.6392444444444444,1.0642731891750623,0.572311741055278,False,False,True,3.1613343485198473,1,1.0,0.0014774821190316099,8.667206315089993e-05,-0.00011586032897521365,-0.0005687536502002779,0.0016586425588602592,0.0009565855368471266,0.001989082337601976,-0.002114741386765857,0.0022934552919082326,-0.00023571700993768209
CK1_1210_1,CK1,1210,1,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0283474752970267,0.1793449473312265,0.166382073031561,0.1557283563931399,0.0918167629117814,0.1861234618234334,0.2709975601826648,0.2867626071876236,0.3239463338949563,0.2907435382653842,0.3317477233581201,0.3024046607575774,0.5199880246055119,0.167720088445158,0.5877101471533283,0.0374945362451378,-2.803572682059687,0.2369736641583112,-0.0658711015142715,0.078921975169054,0.1183171016033182,0.0953533646916307,0.3092066207084885,0.3083807340292663,0.8276789743237367,0.6670377657403405,1.2408277553903695,0.2552402499102225,0.3826473744124631,0.8120752314916667,1.937913055555556,1.5154024999999998,0.6770666666666667,0.8698000000000001,0.535113888888889,1.0506608698756337,0.3042039973266006,True,False,False,3.722272707337817,1,1.0,0.0025166245339033303,-0.000216047904994425,-0.00013317145798026376,-0.0012782318696271699,0.0047153349455826,0.00282913661197438,0.0007882523502479394,0.0012394575569110906,-0.0008300698907393031,0.000820083701854718
CK1_1210_2,CK1,1210,2,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0361490577460188,0.219801370269111,0.1773360900197978,0.157743750424739,0.0884919203878829,0.1901739995755412,0.3210457527166362,0.3952225146847353,0.3971107683360685,0.4314111153193909,0.3762410628754964,0.464508367426528,0.6595829824287215,0.3247497643648108,0.6708967038862492,0.1069284177013364,-3.3580893463868917,0.3249473093663937,0.0683091730902891,0.083986384906467,0.1441228298927721,0.0947393789482141,0.3310006395233247,0.2862211355725068,0.8864992123679134,0.582741713513945,1.5212558002879255,0.2537348115159011,0.4354155631142657,0.8164166666666666,1.9547944444444445,1.5123166666666663,0.695811111111111,0.8649166666666668,0.5335111111111112,1.0484810868205767,0.2934156042995414,True,False,False,3.346951104660407,1,1.0,0.0030608718753848702,-0.0007077546708218868,-0.00024490424493823495,-0.0013850366007371222,0.0050841039593829155,0.004362391771369834,0.003708838098404954,6.294178837777386e-05,0.0008575086745830601,-0.00110340104887789
CK1_1210_3,CK1,1210,3,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0442218660250014,0.2351675970592533,0.1764130145410073,0.1603141754509174,0.0960534968347287,0.1943891673783302,0.3441530408985119,0.3196845305174782,0.3550860115583117,0.3866817481200961,0.3710514278278982,0.4138377689361461,0.6020448149634494,0.280588102739957,0.6260739198873164,0.1427535234848109,-3.860829823035271,0.2436508974577741,0.0206277364991709,0.0764895823489366,0.1296171354209511,0.0927044533834083,0.3350316172779591,0.2767035962424575,0.8250906992577899,0.5901193699545455,1.3981759295323306,0.2283055639571068,0.3868803082985632,0.8123611111111112,1.937913055555556,1.5154024999999998,0.6946166666666667,0.87595,0.535113888888889,1.0506608698756337,0.3042039973266006,True,False,False,3.7399645115876625,1,1.0,0.0031824288505708648,-0.0009792430419707668,-0.0002012354886261239,-0.0012852135723237738,0.004916783527180075,0.00499212911733939,-0.001223425519051685,0.0011800493680277839,0.0007898934140446095,-0.00031260640584395815
D1_1210_1,D1,1210,1,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0354942661355771,0.1769579163598439,0.1421399558770717,0.1623560275627607,0.1207019321009918,0.2101860695293782,0.2821192861664544,0.3097643836095518,0.3110480237592803,0.3446771411294676,0.3082666389012066,0.3595841944640476,0.4812747754762794,0.2220605001384451,0.6097882624333542,0.1091137343780533,-3.875185684949844,0.3215259832127133,0.055763609879206,0.0755294094882697,0.1095317938090471,0.0968785163075133,0.242186185788762,0.4000166894407856,0.7796301211979759,0.6895660775079402,1.1306097354784892,0.3118650603918463,0.4522627639024626,0.7649551886715399,1.6115987437437438,1.5372709897039898,0.5924597222222222,0.8578514065494066,0.5851412486093093,1.111325317239137,0.4917735014371569,False,True,False,3.395012001554014,1,1.0,0.00235772750373778,-0.0005802993413795366,0.0002527008960711126,-0.0008330819092353783,0.004474206871419321,0.002397773887902539,0.0013822548721548699,4.278800499095125e-05,0.0008407279342546828,-0.0007282100445652206
D1_1210_2,D1,1210,2,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0410952769554514,0.1764034182450095,0.1484595809135256,0.1411452865600041,0.1232321808428856,0.1889753285266216,0.2476979010707932,0.2460431082358442,0.2068287336089643,0.235486898260151,0.2460216588748319,0.2504873865735798,0.3129321073935092,0.1329396169978848,0.5161311993182687,0.0860172977386242,-6.948304938757411,0.1434446930001006,-0.0218786571004589,0.0797568783221561,0.1186167702948843,0.0972693139943003,0.2792046791581696,0.3483799564274465,0.8199592961541159,0.6723912483592275,1.2194675309408285,0.2856573841601273,0.4248380457306162,0.7869148320799991,1.7445164104104105,1.3736609897039895,0.6899782205777205,0.859606962104962,0.5462065263870871,0.971106638358707,0.3184655155608822,False,True,False,3.1398213080355184,1,1.0,0.0022551356881593014,-0.00046573062219139826,-9.142867941901861e-05,-0.00035826211434237,0.0032871573841868,0.00195741908480572,-8.273964174745075e-05,-0.001307145820895996,0.0007164541162796676,0.00021069521229361788
D1_1210_3,D1,1210,3,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0440079595716931,0.1982465324858477,0.1490572484049526,0.1377627067415453,0.1212087656605365,0.205633347383304,0.3198296704178694,0.3098351878770789,0.3354421528664291,0.3069058435790397,0.3293071719281767,0.3803802555353018,0.4337555268318586,0.2344752095028033,0.5912221220922581,0.1416318703486792,-11.998405998015633,0.2151020488473846,-0.0352104213519691,0.0793614800530379,0.1157787205243496,0.095461033695749,0.2675587185833521,0.3567853597352748,0.8313494721086079,0.6854582571397605,1.212837488980822,0.2966133207827172,0.4327226602597477,0.7922360172520071,1.655319188188188,1.5308748785928783,0.6928089110539111,0.8614486287716286,0.554334304164865,1.0480882083707943,0.357065932307632,False,True,False,4.034053066206254,1,1.0,0.0025706428819025767,-0.0008198214013482516,-0.00014118177079259115,-0.00033107882162017625,0.004221229086138375,0.0038065441011521806,-0.0004997241270395247,0.0008535654996450055,-0.0007134077321847343,0.0004480265669827399
RD2_1210_1,RD2,1210,1,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0485060935484165,0.1810169462902732,0.1825153060327212,0.1867094986050513,0.1230802089378144,0.2008399360279819,0.2616836294833002,0.3114347273446723,0.3027136073476683,0.316316421004699,0.2923753463008522,0.2576545607718025,0.4397762724037919,0.1563203349112366,0.5323986636927398,-0.004121669349724,-2.178295899391175,0.2720498635012632,0.0393320166065193,0.0695184275183238,0.1037011511916281,0.1022481402447575,0.2711874348252289,0.3770386348207802,0.6798991872509706,0.6703727649351189,1.0142106334841043,0.2563482616275759,0.3823965930435542,0.8083166666666667,1.3634263041613035,2.075904281481482,0.7961746296296296,0.8600488888888889,0.5573274074074074,1.3448847702823978,0.3456621548025225,False,False,True,2.058096762304366,0,1.0,0.0022085142123642785,2.497266237413328e-05,5.2427407154126066e-05,-0.0012725857933447377,0.0038879863545083744,0.002028123115177277,0.0024875548930686055,-0.0002907039999001345,0.0003400703414257675,-0.00047882149407693533
RD2_1210_2,RD2,1210,2,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0497140994275756,0.2059945788637761,0.1968903443018779,0.2008604445019662,0.1540236815886202,0.2149908819248968,0.2589592096534613,0.3135081037123969,0.3355815826661765,0.3296337878308457,0.2889654330932596,0.2427422118018764,0.3630877579885234,0.1489094298224262,0.5276583067068923,0.0225976055100355,-2.2404521952772547,0.2308302110789384,0.0657426542992709,0.0720255413082116,0.1153910933456197,0.1018120727349254,0.2866095416718545,0.3552291808064413,0.7074361546983857,0.6241863141903152,1.1333733822776682,0.2513019659531957,0.4026072985297633,0.8083166666666667,1.6116207486057486,1.8431626148148148,0.7586135185185185,0.8651933333333333,0.533057962962963,1.2497464753993004,0.2923279303883385,False,False,True,3.6183052087267846,1,1.0,0.0026046746572700083,-0.00015173724269830307,4.9626252501103545e-05,-0.0009367352582669197,0.0030483600168138294,0.0014656109242854839,0.0027274447029467797,0.0007357826317926531,-0.00014869487088327028,-0.0008133670947517213
RD2_1210_3,RD2,1210,3,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0483548050269662,0.1824350432488639,0.184227528919064,0.1703455251325178,0.1289480337505561,0.2117821034025014,0.3484580044937045,0.3393679556592027,0.3064965555032887,0.3610208862824267,0.3291487519534953,0.3588396952044572,0.4736481090859468,0.2359337839950989,0.5884189788436917,-0.0048886518717004,-5.302494521903467,0.3286114536549908,0.0461801455157876,0.0753635864505917,0.118509439852054,0.1036700337584367,0.3036783720488714,0.3413810243543285,0.7269563213753942,0.635928973093468,1.1431407460894707,0.2481690938913701,0.3902465592576262,0.8083166666666667,1.2713818597168594,2.120159837037037,0.7405857407407407,0.8571433333333333,0.5877496296296296,1.4731305723059236,0.6385884238968856,False,False,True,3.120193519081192,1,1.0,0.002234670637031628,2.987476117000167e-05,-0.00017352504733182743,-0.0008279498276392339,0.004141703482597264,0.004555863369706771,-0.00045450244172509093,-0.0010957133385304666,0.0013631082694784496,-0.0006374426865786276
CK1_1214_1,CK1,1214,1,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0422965572026242,0.1740842385693378,0.1555264440445184,0.1375558612416792,0.0896382786637983,0.1747222194113569,0.2959351740919985,0.3524215544762841,0.3442888597630157,0.3463382304740016,0.3002897903158726,0.4314629435728868,0.5887930802945816,0.2814614267847303,0.6283227640381882,0.0563021634251154,-4.305244228951414,0.3309887680065175,0.0712131838870177,0.0665902351011924,0.1136481439528125,0.0782690852843785,0.3197449676623542,0.2447859800018834,0.8507859108633836,0.5859333265508304,1.4520182955337717,0.208260463228571,0.3554337219070163,0.8224594594594595,3.167729729729729,1.1895702702702704,0.613645945945946,0.8816022222222223,0.4769810810810811,0.896296497033233,0.2318579032465903,True,False,False,1.7316884166378943,0,1.0,0.0021964613561118933,-0.00030929657541365664,-0.00022463228503548995,-0.0009583516515576182,0.00425419703737793,0.004040431822688053,0.0028243190192142804,-0.00027108982377561285,5.12342677746469e-05,-0.0009209688031625796
