处理,0.00001,0.00002,0.00003,0.00004,0.00005,0.00006,0.00007,0.00008,0.00009,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002,0.00021,0.00022,0.00023,0.00024,0.00025,0.00026,0.00027,0.00028,0.00029,0.0003,0.0004,0.0005,0.0006,0.0007,0.0008,0.0009,0.001,0.0011,0.0012,0.0013,0.0014,0.0015,0.0016,0.0017,0.0018,0.0019,0.002,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.0028,0.0029,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
干旱处理_干旱,2829.6481,2933.2222,3023.2870,3113.3333,3201.0741,3283.9907,3370.6204,3455.9259,3545.5463,3639.0556,3732.9630,3829.3333,3929.1204,4029.8704,4125.8611,4224.6667,4321.7500,4417.6204,4516.4259,4612.1667,4707.1111,4798.3889,4888.3704,4976.4630,5061.2130,5145.5185,5229.8611,5312.2870,5390.5463,5466.4815,6127.0185,6639.3148,7038.5741,7347.6481,7613.1389,7825.5741,8000.2870,8148.5370,8262.3333,8366.4722,8440.1574,8503.3611,8561.5926,8598.8981,8640.5278,8672.9074,8699.1296,8730.5926,8751.2315,8782.6296,8804.6204,8831.1667,8860.4630,8882.7870,8919.5370,8947.9444,8981.2685,9465.8611,9939.0741,10307.0463,10593.0741,10821.5741,11020.5741,11193.9907,11346.2130,11477.5463,11585.4907,11674.7778,11749.2500,11809.0278,11865.6019,11909.5926,11947.4722,11993.0556,12027.6204,12058.1667,12094.4815,12129.9444,12161.0926,12194.8241,12228.1759,12262.2037,12299.7037,12332.0463,12617.6852,12873.2130,13081.8426,13249.6481,13387.3611,13496.5278,13577.2685,13636.5741,13682.6574,13714.0556,13734.0833,13748.7963,13760.3981,13770.3889,13773.5833,13772.2593,13775.3519,13772.1944,13774.1667,13773.0370,13776.0093,13773.3426,13766.7963,13763.6944,13760.3889,13756.6481,13751.7222,13711.5926,13655.7315,13600.5926,13589.1667,13561.3056,13535.1111,13512.3981
干旱处理_正常,4331.1759,4473.3333,4586.7870,4705.6019,4817.5556,4922.3426,5025.1574,5128.3981,5233.0185,5340.9630,5453.6389,5569.5926,5690.5185,5811.6944,5929.4537,6048.6574,6166.5185,6287.5000,6413.7500,6539.1019,6665.1019,6786.9259,6905.4074,7024.7593,7138.1111,7255.6759,7373.6759,7491.5000,7605.9815,7716.6111,8726.6204,9579.3981,10285.5556,10855.7500,11348.8704,11741.4907,12066.2222,12343.9630,12548.7500,12733.8148,12866.0648,12975.9722,13072.3426,13133.8056,13209.3889,13259.2870,13308.2778,13367.6389,13404.5185,13468.6574,13513.2500,13570.6944,13639.0000,13691.3148,13772.3981,13837.2870,13909.5185,15020.7222,16072.8611,16895.5093,17553.9537,18122.5000,18640.8241,19100.9722,19499.9630,19843.2407,20138.3981,20369.7778,20579.4352,20747.6111,20882.2593,21002.8056,21112.3611,21203.0556,21288.4722,21366.7963,21436.6944,21509.7593,21576.6204,21638.0185,21696.8704,21760.8796,21819.6111,21880.1204,22358.1204,22782.2500,23158.7037,23482.8981,23771.1019,24011.3889,24214.3519,24379.2315,24510.0278,24611.0463,24685.4444,24740.0463,24775.6759,24794.0648,24804.0370,24822.0463,24819.3796,24819.8426,24811.1574,24810.1204,24803.7870,24799.3704,24793.2130,24783.4167,24775.9074,24771.9167,24759.7407,24672.6481,24571.9815,24493.5000,24404.6389,24326.7130,24264.2963,24201.8056
复灌处理_干旱,2911.1481,3050.7407,3169.0833,3292.4352,3413.4815,3532.0278,3658.0648,3781.7685,3908.8519,4037.3704,4166.3796,4302.5926,4437.0278,4571.7963,4704.0463,4835.3889,4960.7407,5086.0648,5209.4815,5331.6852,5450.4630,5565.5833,5674.0556,5780.8611,5880.4815,5978.1389,6072.8241,6164.9167,6256.0000,6342.3333,7024.6574,7490.2500,7819.2407,8049.6944,8227.7778,8359.0278,8452.6944,8531.0556,8572.5556,8612.8704,8632.7407,8640.1296,8650.2407,8641.4444,8643.9259,8639.0093,8626.3889,8627.0278,8614.2778,8613.5926,8610.0833,8607.0556,8613.0370,8607.3426,8619.1019,8622.7130,8628.7037,8827.7222,9083.0093,9316.1389,9517.7500,9694.4259,9859.7593,10005.3241,10131.5463,10240.1481,10330.5093,10400.7315,10459.0093,10506.2315,10552.3333,10586.0000,10613.9444,10641.2130,10669.3241,10691.1667,10717.3889,10732.7500,10759.8056,10780.2963,10802.7593,10827.2315,10849.6481,10871.2870,11083.2315,11298.1389,11495.2130,11660.6944,11790.1389,11883.9259,11959.3704,12002.1667,12038.5926,12055.8148,12068.2037,12077.8426,12077.2407,12078.3148,12081.7593,12080.3704,12073.8611,12071.0833,12063.1481,12063.8148,12056.7037,12052.9907,12053.2315,12042.9907,12042.5463,12037.1481,12036.0648,11995.9259,11958.1852,11926.3981,11894.0556,11864.3056,11834.3333,11815.5370
