Variety,Treatment,1e-05,2e-05,3e-05,4e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002,0.00021,0.00022,0.00023,0.00024,0.00025,0.00026,0.00027,0.00028,0.00029,0.0003,0.0004,0.0005,0.0006,0.0007,0.0008,0.0009,0.001,0.0011,0.0012,0.0013,0.0014,0.0015,0.0016,0.0017,0.0018,0.0019,0.002,0.0021,0.0022,0.0023,0.0024,0.0025,0.0026,0.0027,0.0028,0.0029,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
1099,CK1 (正常),4186.194444444444,4329.5462962962965,4439.814814814815,4555.527777777777,4665.435185185185,4768.712962962963,4870.361111111111,4973.648148148148,5075.824074074074,5184.722222222223,5293.435185185185,5410.435185185185,5528.037037037037,5646.685185185185,5765.87037037037,5884.833333333333,6004.425925925926,6126.981481481482,6249.787037037037,6375.722222222223,6498.5462962962965,6622.12037037037,6741.87962962963,6857.435185185185,6972.314814814815,7087.5,7204.0462962962965,7318.305555555556,7434.907407407408,7543.194444444444,8533.796296296296,9357.296296296296,10036.777777777776,10576.814814814816,11046.268518518518,11422.222222222224,11739.231481481482,12015.398148148148,12226.287037037036,12422.50925925926,12569.00925925926,12696.157407407409,12811.231481481482,12891.648148148148,12981.138888888889,13044.166666666666,13108.027777777776,13174.703703703704,13218.99074074074,13288.842592592591,13334.314814814816,13393.407407407409,13457.518518518518,13505.231481481482,13583.555555555557,13637.425925925923,13705.564814814816,14634.805555555557,15566.972222222224,16325.185185185184,16946.85185185185,17465.805555555555,17912.462962962964,18312.722222222223,18672.58333333333,18972.39814814815,19231.435185185182,19451.546296296296,19628.25,19779.0,19909.796296296296,20019.76851851852,20111.08333333333,20192.046296296296,20264.00925925926,20321.916666666668,20377.703703703704,20430.40740740741,20473.305555555555,20522.51851851852,20571.98148148148,20600.296296296296,20637.5,20678.722222222223,20951.26851851852,21209.26851851852,21452.23148148148,21676.527777777777,21874.074074074077,22061.212962962964,22215.65740740741,22363.694444444445,22471.81481481481,22566.722222222223,22644.796296296296,22707.5,22753.953703703704,22792.62962962963,22817.953703703704,22842.78703703704,22848.58333333333,22861.23148148148,22870.305555555555,22868.14814814815,22869.50925925926,22869.12037037037,22866.277777777777,22863.712962962964,22855.25925925926,22859.08333333333,22851.935185185182,22824.50925925926,22778.39814814815,22719.83333333333,22670.75925925926,22643.81481481481,22597.546296296296,22544.03703703704
1099,D1 (干旱),2848.3981481481483,2955.435185185185,3039.6111111111118,3122.3703703703704,3203.2685185185187,3279.083333333333,3355.2685185185187,3437.3888888888887,3516.824074074074,3597.5,3685.046296296296,3775.175925925926,3865.962962962963,3955.8796296296296,4047.6203703703695,4137.787037037037,4226.240740740741,4316.268518518518,4407.601851851852,4498.638888888889,4586.240740740741,4676.212962962963,4760.0,4841.768518518518,4922.712962962963,5002.712962962963,5083.648148148148,5162.481481481482,5238.824074074074,5309.444444444444,5948.416666666667,6448.703703703704,6833.925925925926,7130.962962962963,7377.814814814815,7569.814814814815,7730.87962962963,7858.944444444444,7958.851851851852,8048.703703703703,8109.481481481482,8166.444444444444,8208.731481481482,8243.083333333334,8277.305555555555,8298.453703703704,8326.25,8349.157407407407,8371.416666666666,8396.74074074074,8419.435185185184,8447.453703703704,8476.083333333334,8505.592592592593,8542.768518518518,8570.194444444445,8608.388888888889,9149.018518518518,9684.277777777776,10102.296296296296,10431.666666666666,10702.083333333334,10926.814814814816,11124.148148148148,11292.601851851852,11433.555555555557,11552.305555555557,11645.75,11723.111111111111,11790.472222222224,11840.777777777776,11884.268518518518,11925.25,11958.601851851852,11986.592592592591,12012.148148148148,12037.388888888889,12063.203703703704,12092.083333333334,12114.787037037036,12137.444444444443,12159.027777777776,12184.74074074074,12215.935185185184,12445.75,12695.62962962963,12911.212962962964,13084.027777777776,13216.101851851852,13304.111111111111,13363.888888888889,13400.407407407409,13421.731481481482,13432.268518518518,13431.666666666666,13440.481481481482,13440.472222222224,13442.055555555557,13436.546296296296,13436.481481481482,13437.111111111111,13435.694444444443,13433.194444444443,13426.277777777776,13429.907407407409,13423.777777777776,13427.601851851852,13424.666666666666,13421.694444444443,13416.74074074074,13414.537037037036,13390.972222222224,13361.148148148148,13332.50925925926,13311.527777777776,13285.555555555557,13260.777777777776,13241.074074074077
1099,RD2 (复灌),4330.055555555556,4521.87037037037,4684.453703703704,4853.638888888889,5020.083333333333,5183.509259259259,5350.574074074074,5526.37962962963,5704.12962962963,5885.62037037037,6072.462962962963,6265.388888888889,6458.472222222223,6656.611111111111,6850.907407407408,7046.537037037037,7238.953703703703,7431.407407407408,7623.740740740741,7812.472222222223,7998.75,8176.907407407408,8351.768518518518,8518.981481481482,8684.083333333334,8845.425925925925,9002.194444444445,9156.333333333334,9305.277777777776,9445.138888888889,10620.527777777776,11452.601851851852,12039.342592592591,12452.935185185184,12770.333333333334,12993.694444444443,13170.888888888889,13296.388888888889,13376.583333333334,13447.0,13482.175925925923,13509.37962962963,13523.916666666666,13523.962962962964,13529.962962962964,13521.62962962963,13521.768518518518,13518.861111111111,13511.527777777776,13517.342592592591,13511.87962962963,13520.712962962964,13527.518518518518,13534.092592592591,13551.62037037037,13561.083333333334,13588.185185185184,13949.814814814816,14366.314814814816,14732.361111111111,15043.231481481482,15330.805555555557,15589.50925925926,15806.833333333334,15990.25,16142.666666666666,16260.055555555557,16351.175925925923,16426.064814814814,16489.25925925926,16535.59259259259,16580.37037037037,16627.296296296296,16675.23148148148,16720.055555555555,16768.01851851852,16818.40740740741,16870.62962962963,16926.194444444445,16989.51851851852,17054.40740740741,17120.14814814815,17188.01851851852,17262.212962962964,17914.49074074074,18506.86111111111,18931.305555555555,19215.685185185182,19379.74074074074,19480.453703703704,19526.046296296296,19552.81481481481,19555.15740740741,19546.416666666668,19547.055555555555,19538.5,19537.953703703704,19527.73148148148,19517.435185185182,19518.14814814815,19516.26851851852,19508.944444444445,19503.675925925927,19505.24074074074,19494.953703703704,19491.0,19489.26851851852,19483.666666666668,19481.13888888889,19475.36111111111,19469.87037037037,19420.5,19361.65740740741,19296.63888888889,19213.28703703704,19192.63888888889,19147.00925925926,19102.555555555555
1110,CK1 (正常),3487.435185185185,3604.851851851852,3694.555555555556,3783.462962962963,3866.009259259259,3943.074074074074,4019.240740740741,4097.231481481482,4178.703703703704,4259.972222222223,4345.685185185185,4436.240740740741,4525.2962962962965,4614.0462962962965,4705.37037037037,4798.083333333333,4894.722222222223,4991.805555555556,5089.787037037037,5186.972222222223,5284.138888888889,5380.166666666667,5472.074074074074,5568.083333333333,5663.231481481482,5759.259259259259,5855.351851851852,5949.37962962963,6040.648148148148,6129.527777777777,6969.962962962963,7706.009259259259,8307.638888888889,8808.342592592593,9232.425925925923,9570.37962962963,9869.296296296296,10102.138888888889,10297.546296296296,10458.666666666666,10578.194444444443,10693.712962962964,10769.166666666666,10839.416666666666,10896.814814814816,10937.712962962964,10986.296296296296,11010.648148148148,11050.101851851852,11077.962962962964,11102.722222222224,11140.74074074074,11161.277777777776,11201.666666666666,11233.101851851852,11263.472222222224,11309.314814814816,11905.481481481482,12562.87037037037,13100.907407407409,13533.703703703704,13909.546296296296,14259.37962962963,14576.833333333334,14860.666666666666,15119.75,15327.148148148148,15507.25925925926,15652.685185185184,15777.435185185184,15877.703703703704,15966.49074074074,16047.055555555557,16117.648148148148,16184.351851851852,16250.648148148148,16310.666666666666,16372.046296296296,16438.425925925927,16497.064814814814,16565.37962962963,16637.39814814815,16703.60185185185,16774.962962962964,17403.287037037036,18016.37037037037,18531.324074074077,18944.25,19258.87037037037,19491.39814814815,19643.33333333333,19747.62037037037,19820.14814814815,19865.40740740741,19889.35185185185,19907.703703703704,19908.76851851852,19912.26851851852,19910.24074074074,19907.296296296296,19904.60185185185,19905.416666666668,19901.65740740741,19898.25,19893.09259259259,19896.296296296296,19889.83333333333,19889.98148148148,19889.62962962963,19891.36111111111,19883.055555555555,19853.75,19813.935185185182,19766.0,19718.86111111111,19671.99074074074,19624.99074074074,19576.26851851852
1110,D1 (干旱),3487.685185185185,3616.481481481481,3716.314814814815,3819.9166666666665,3917.1388888888887,4008.953703703704,4100.861111111111,4195.111111111111,4292.509259259259,4391.25,4495.694444444444,4604.611111111111,4714.509259259259,4823.675925925926,4933.685185185185,5041.833333333333,5154.537037037037,5265.462962962963,5379.842592592592,5495.314814814815,5610.481481481482,5719.814814814815,5826.787037037037,5931.601851851852,6033.916666666667,6138.564814814815,6245.62962962963,6348.5,6451.398148148148,6547.62037037037,7411.175925925926,8115.694444444444,8676.037037037036,9112.481481481482,9486.092592592591,9770.361111111111,10014.75925925926,10212.083333333334,10358.435185185184,10493.305555555557,10584.027777777776,10671.305555555557,10736.277777777776,10782.0,10840.287037037036,10863.351851851852,10906.314814814816,10934.685185185184,10963.583333333334,11004.203703703704,11022.50925925926,11067.074074074077,11093.203703703704,11128.824074074077,11175.814814814816,11200.787037037036,11256.0,11876.842592592591,12474.092592592591,12930.712962962964,13285.203703703704,13595.092592592591,13878.157407407409,14144.138888888889,14379.981481481482,14587.62962962963,14760.99074074074,14907.796296296296,15027.435185185184,15125.157407407409,15208.907407407409,15284.5,15345.37962962963,15398.787037037036,15454.0,15499.444444444443,15549.925925925923,15594.972222222224,15648.796296296296,15701.62037037037,15751.425925925923,15808.453703703704,15862.287037037036,15916.12037037037,16441.212962962964,16948.953703703704,17371.796296296296,17700.75925925926,17933.944444444445,18102.74074074074,18218.12962962963,18286.703703703704,18334.53703703704,18364.546296296296,18376.796296296296,18377.85185185185,18375.722222222223,18378.61111111111,18378.25,18373.027777777777,18371.75925925926,18374.13888888889,18362.35185185185,18359.37037037037,18364.26851851852,18358.74074074074,18352.51851851852,18355.5,18355.59259259259,18345.49074074074,18344.472222222223,18306.14814814815,18275.23148148148,18231.555555555555,18179.26851851852,18142.36111111111,18086.40740740741,18048.0
1110,RD2 (复灌),3023.314814814815,3162.453703703704,3270.4444444444443,3379.601851851852,3487.5185185185187,3590.925925925926,3695.6666666666665,3804.814814814815,3920.305555555556,4038.675925925926,4159.055555555556,4279.861111111111,4403.277777777777,4523.768518518518,4646.731481481482,4767.611111111111,4891.907407407408,5014.166666666667,5135.185185185185,5254.157407407408,5367.592592592592,5476.768518518518,5583.111111111111,5686.805555555556,5794.231481481482,5897.981481481482,5999.111111111111,6093.231481481482,6182.851851851852,6269.324074074074,7017.953703703704,7586.814814814815,7998.324074074074,8323.898148148148,8575.055555555555,8769.712962962964,8939.064814814816,9056.842592592591,9163.657407407409,9238.027777777776,9294.203703703704,9345.574074074077,9371.583333333334,9406.444444444443,9418.064814814816,9436.425925925923,9451.472222222224,9457.111111111111,9477.416666666666,9480.453703703704,9499.296296296296,9515.314814814816,9523.935185185184,9551.592592592591,9561.175925925923,9591.703703703704,9612.37962962963,10017.138888888889,10445.944444444443,10792.62962962963,11064.583333333334,11291.055555555557,11511.046296296296,11698.703703703704,11867.796296296296,12019.083333333334,12139.064814814816,12245.157407407409,12327.074074074077,12392.925925925923,12447.833333333334,12496.074074074077,12531.703703703704,12570.407407407409,12597.046296296296,12630.518518518518,12659.342592592591,12683.74074074074,12706.5,12735.861111111111,12763.046296296296,12789.935185185184,12818.25,12849.453703703704,13115.888888888889,13396.814814814816,13643.055555555557,13850.888888888889,14007.111111111111,14118.0,14194.675925925923,14247.111111111111,14279.87962962963,14297.157407407409,14303.648148148148,14306.037037037036,14306.592592592591,14301.305555555557,14294.175925925923,14290.472222222224,14283.694444444443,14280.111111111111,14267.962962962964,14273.222222222224,14266.092592592591,14256.444444444443,14256.074074074077,14249.99074074074,14249.685185185184,14246.925925925923,14241.472222222224,14174.157407407409,14084.666666666666,14117.148148148148,14086.814814814816,14058.12037037037,14032.138888888889,14002.694444444443
1210,CK1 (正常),4261.388888888889,4423.981481481482,4564.12962962963,4708.212962962963,4845.925925925926,4983.342592592592,5119.268518518518,5261.018518518518,5404.703703703704,5552.694444444444,5704.87037037037,5866.111111111111,6028.416666666667,6195.333333333333,6356.731481481482,6520.453703703704,6683.842592592592,6848.314814814815,7013.527777777777,7176.2962962962965,7339.555555555556,7502.953703703703,7655.898148148148,7805.842592592592,7954.37037037037,8098.490740740741,8241.268518518518,8384.305555555555,8524.5,8659.185185185184,9804.898148148148,10676.361111111111,11347.666666666666,11851.055555555557,12265.87962962963,12590.814814814816,12842.833333333334,13061.888888888889,13213.768518518518,13353.75925925926,13457.388888888889,13532.601851851852,13608.648148148148,13649.296296296296,13705.805555555557,13740.814814814816,13769.157407407409,13814.907407407409,13834.194444444443,13881.37037037037,13910.333333333334,13947.055555555557,13996.111111111111,14026.185185185184,14084.092592592591,14123.675925925923,14175.851851851852,14936.194444444443,15687.0,16301.703703703704,16775.972222222223,17181.09259259259,17528.40740740741,17828.833333333332,18081.453703703704,18283.444444444445,18453.00925925926,18584.14814814815,18690.60185185185,18783.87962962963,18859.962962962964,18924.25925925926,18978.15740740741,19030.925925925927,19079.58333333333,19128.86111111111,19181.62037037037,19233.074074074077,19290.62037037037,19335.24074074074,19393.83333333333,19449.546296296296,19511.953703703704,19569.01851851852,20116.703703703704,20633.212962962964,21052.462962962964,21355.00925925926,21556.194444444445,21701.40740740741,21777.185185185182,21828.453703703704,21853.166666666668,21856.88888888889,21865.64814814815,21861.824074074077,21860.675925925927,21857.027777777777,21858.58333333333,21852.685185185182,21840.194444444445,21836.34259259259,21841.81481481481,21833.824074074077,21825.203703703704,21817.074074074077,21813.212962962964,21812.49074074074,21808.90740740741,21798.0,21793.027777777777,21743.75925925926,21687.027777777777,21621.60185185185,21555.37037037037,21499.33333333333,21444.185185185182,21393.712962962964
1210,D1 (干旱),3320.5185185185187,3474.1666666666665,3606.157407407408,3744.518518518519,3879.731481481481,4015.148148148148,4153.324074074074,4296.555555555556,4439.824074074074,4587.490740740741,4740.425925925926,4894.87962962963,5049.333333333333,5203.0,5355.981481481482,5506.351851851852,5653.240740740741,5797.87037037037,5943.944444444444,6084.0,6221.722222222223,6355.62037037037,6485.0462962962965,6604.185185185185,6723.990740740741,6839.592592592592,6952.861111111111,7065.444444444444,7172.074074074074,7271.333333333333,8108.842592592592,8714.055555555555,9155.074074074077,9477.805555555557,9746.342592592591,9939.935185185184,10098.657407407409,10226.527777777776,10305.75925925926,10387.111111111111,10429.435185185184,10468.703703703704,10496.00925925926,10510.657407407409,10532.944444444443,10536.231481481482,10554.018518518518,10568.37962962963,10572.657407407409,10599.351851851852,10603.287037037036,10629.731481481482,10653.518518518518,10672.453703703704,10709.675925925923,10724.861111111111,10764.814814814816,11256.361111111111,11748.416666666666,12146.518518518518,12463.842592592591,12728.453703703704,12958.75,13155.472222222224,13321.24074074074,13450.12962962963,13556.398148148148,13635.055555555557,13705.0,13752.0,13796.287037037036,13828.092592592591,13859.472222222224,13883.592592592591,13906.953703703704,13928.564814814816,13946.481481481482,13972.833333333334,13990.601851851852,14022.064814814816,14044.018518518518,14067.175925925923,14097.222222222224,14126.981481481482,14418.50925925926,14743.851851851852,15048.046296296296,15309.305555555557,15502.333333333334,15643.574074074077,15731.777777777776,15800.527777777776,15833.212962962964,15857.481481481482,15864.731481481482,15867.796296296296,15861.324074074077,15863.046296296296,15859.296296296296,15849.444444444443,15846.166666666666,15841.018518518518,15835.916666666666,15831.648148148148,15823.5,15825.398148148148,15823.37037037037,15811.361111111111,15806.194444444443,15801.064814814816,15797.212962962964,15750.12962962963,15702.194444444443,15657.851851851852,15611.833333333334,15570.324074074077,15525.722222222224,15488.5
1210,RD2 (复灌),3449.472222222222,3601.083333333333,3728.777777777778,3860.8796296296296,3988.435185185185,4116.083333333333,4244.981481481482,4375.962962962963,4514.333333333333,4657.12962962963,4803.509259259259,4952.601851851852,5106.333333333333,5257.0,5405.37037037037,5554.657407407408,5704.074074074074,5855.157407407408,6006.148148148148,6153.231481481482,6293.907407407408,6433.194444444444,6562.435185185185,6694.37037037037,6821.462962962963,6945.851851851852,7070.37962962963,7188.027777777777,7302.583333333333,7410.074074074074,8322.814814814816,9000.824074074075,9485.925925925923,9853.277777777776,10146.046296296296,10355.666666666666,10536.731481481482,10658.138888888889,10753.861111111111,10828.12962962963,10867.583333333334,10912.166666666666,10926.75,10940.87962962963,10954.75925925926,10951.777777777776,10968.907407407409,10964.953703703704,10977.37037037037,10988.777777777776,10993.046296296296,11018.24074074074,11028.351851851852,11058.814814814816,11079.962962962964,11101.898148148148,11142.222222222224,11641.648148148148,12153.305555555557,12561.472222222224,12891.25925925926,13176.361111111111,13433.49074074074,13665.074074074077,13868.648148148148,14039.648148148148,14171.916666666666,14279.324074074077,14365.777777777776,14432.564814814816,14490.564814814816,14533.175925925923,14568.342592592591,14599.722222222224,14634.046296296296,14660.916666666666,14688.888888888889,14715.12037037037,14743.49074074074,14774.027777777776,14805.444444444443,14834.962962962964,14873.175925925923,14904.435185185184,15250.796296296296,15623.472222222224,15963.444444444443,16230.916666666666,16418.73148148148,16556.222222222223,16640.50925925926,16692.425925925927,16718.11111111111,16727.88888888889,16730.59259259259,16724.444444444445,16726.13888888889,16717.546296296296,16714.712962962964,16707.925925925927,16703.87962962963,16704.962962962964,16700.425925925927,16695.944444444445,16687.037037037036,16688.24074074074,16678.296296296296,16671.194444444445,16669.324074074073,16662.462962962964,16654.34259259259,16604.666666666668,16537.84259259259,16503.62037037037,16461.037037037036,16411.203703703704,16374.444444444443,16342.953703703704
