Sample_ID,Treatment,Variety,Sample,R460,R520,R580,R660,R710,R730,R760,R780,R810,R850,R900,D_conv,D_stress,D_recovery,Category,Rank
CK1_1210_3,CK1,1210,3,0.0442218660250014,0.2351675970592533,0.1764130145410073,0.1603141754509174,0.0960534968347287,0.1943891673783302,0.3441530408985119,0.3196845305174782,0.3550860115583117,0.3866817481200961,0.3710514278278982,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7
D1_1210_1,D1,1210,1,0.0354942661355771,0.1769579163598439,0.1421399558770717,0.1623560275627607,0.1207019321009918,0.2101860695293782,0.2821192861664544,0.3097643836095518,0.3110480237592803,0.3446771411294676,0.3082666389012066,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7
D1_1210_2,D1,1210,2,0.0410952769554514,0.1764034182450095,0.1484595809135256,0.1411452865600041,0.1232321808428856,0.1889753285266216,0.2476979010707932,0.2460431082358442,0.2068287336089643,0.235486898260151,0.2460216588748319,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7
D1_1210_3,D1,1210,3,0.0440079595716931,0.1982465324858477,0.1490572484049526,0.1377627067415453,0.1212087656605365,0.205633347383304,0.3198296704178694,0.3098351878770789,0.3354421528664291,0.3069058435790397,0.3293071719281767,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7
RD2_1210_1,RD2,1210,1,0.0485060935484165,0.1810169462902732,0.1825153060327212,0.1867094986050513,0.1230802089378144,0.2008399360279819,0.2616836294833002,0.3114347273446723,0.3027136073476683,0.316316421004699,0.2923753463008522,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7
RD2_1210_2,RD2,1210,2,0.0497140994275756,0.2059945788637761,0.1968903443018779,0.2008604445019662,0.1540236815886202,0.2149908819248968,0.2589592096534613,0.3135081037123969,0.3355815826661765,0.3296337878308457,0.2889654330932596,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7
RD2_1210_3,RD2,1210,3,0.0483548050269662,0.1824350432488639,0.184227528919064,0.1703455251325178,0.1289480337505561,0.2117821034025014,0.3484580044937045,0.3393679556592027,0.3064965555032887,0.3610208862824267,0.3291487519534953,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7
CK1_1214_1,CK1,1214,1,0.0422965572026242,0.1740842385693378,0.1555264440445184,0.1375558612416792,0.0896382786637983,0.1747222194113569,0.2959351740919985,0.3524215544762841,0.3442888597630157,0.3463382304740016,0.3002897903158726,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5
CK1_1214_2,CK1,1214,2,0.0447047965649852,0.1718983155051779,0.1571722981192948,0.1522162566367063,0.0890428600172812,0.1811041314175067,0.3059549580096317,0.331023655837578,0.3138368716568134,0.3541990746217363,0.3317183459849616,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5
CK1_1214_3,CK1,1214,3,0.0396930453004376,0.1913392618898419,0.1568731735637512,0.1339189669663863,0.0772938868054447,0.15504102295345,0.2772661177959182,0.3483332956639448,0.3297657874782246,0.3530256012645431,0.3311577555310692,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5
D1_1214_1,D1,1214,1,0.0315791180648374,0.1284617496727922,0.079806502050718,0.0788794338478806,0.0708308358985204,0.12435276659163,0.1674143361857488,0.2255167386584111,0.2672158448780563,0.2511169079484715,0.2410460227729019,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5
D1_1214_2,D1,1214,2,0.0604178463359921,0.1695879015721108,0.1748044228703444,0.1577757884115503,0.1261941724079788,0.2140912415912836,0.3241209740744292,0.3907672855153387,0.4465987888713875,0.4274044333025824,0.4041156963092959,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5
D1_1214_3,D1,1214,3,0.0449220382618922,0.1492299683758076,0.1190616483329751,0.1033887254282914,0.0936076606836318,0.1480585494071452,0.2738664205820285,0.2957520872432833,0.3016792115534604,0.3339246656809513,0.3290516261873612,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5
RD2_1214_1,RD2,1214,1,0.0494455385766493,0.1897192493046145,0.0981918337503289,0.1126527052968009,0.0747927268065406,0.1127527052968009,0.139959170431216,0.1492079011854314,0.1333376590541351,0.1127527052968009,0.1111481181766965,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5
RD2_1214_2,RD2,1214,2,0.0451657052980864,0.1262409364897875,0.0784353624998768,0.0846817793990353,0.0600369638536461,0.0847817793990353,0.1042699020065281,0.1437884081134532,0.0932925241106929,0.223885244009461,0.2079880311191183,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5
RD2_1214_3,RD2,1214,3,0.0583377541282227,0.1439961869196737,0.111385827563663,0.1025088605986416,0.0809023880851363,0.1297414804271326,0.2047827552451826,0.2496604695556575,0.1956207370093568,0.1528161668132696,0.1694599959081834,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5
CK1_1218_1,CK1,1218,1,0.0318588725294825,0.1422113761031305,0.087421116203297,0.0850911290927556,0.0719007879345578,0.1327876019268807,0.2395446240172066,0.3036382295659782,0.2420522562884322,0.2794719059655776,0.2738468579450479,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12
CK1_1218_2,CK1,1218,2,0.0417727962734105,0.1710533429536904,0.1221744545981399,0.1199112977320955,0.0511887068066007,0.1306696202444087,0.1822496299191627,0.2500657100361215,0.2796161298321263,0.3002919669130106,0.2350284962129998,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12
CK1_1218_3,CK1,1218,3,0.0332971363228465,0.1516962628990064,0.1296311419090192,0.1013224035344271,0.0611108532687715,0.1130979372817032,0.2495754686279217,0.2685124573828025,0.2708264318239125,0.2732360661136781,0.2811873658364261,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12
D1_1218_1,D1,1218,1,0.0443735183976669,0.1791093212875767,0.1824420016222107,0.1814915198877421,0.0956766436203742,0.181591519887742,0.2763518321762236,0.2864670675531115,0.2363607679726825,0.2984272867144209,0.3124856470315791,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12
D1_1218_2,D1,1218,2,0.0377897662094792,0.1832691673762006,0.2014079020452747,0.1956854828322939,0.1232692626009248,0.2249835290722559,0.2777263942558641,0.2909440715320944,0.3038871844788425,0.3176298071444391,0.3143968332656023,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12
D1_1218_3,D1,1218,3,0.0445057007478832,0.1973412602574989,0.2250343203312886,0.1972263128274962,0.1057715369430395,0.2274489664472807,0.3225558699365182,0.2825160911500973,0.3548400055256346,0.335110627966501,0.2989527399656946,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12
RD2_1218_1,RD2,1218,1,0.0497363511715996,0.1810697568845735,0.2028241336829154,0.1937419735638389,0.1402453873926587,0.1938419735638389,0.1994190401921002,0.2061820828010744,0.1168074612289289,0.1938419735638389,0.2056289466723112,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12
RD2_1218_2,RD2,1218,2,0.055766107453133,0.1862657646654965,0.2072629304771374,0.2273802460588843,0.1384940043915415,0.2274802460588843,0.289998084206971,0.2304693998007739,0.2427804930309183,0.2274802460588843,0.2017228360505702,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12
RD2_1218_3,RD2,1218,3,0.045712552358995,0.1663764407928464,0.1545391576369676,0.1535169468899033,0.1152608272735076,0.1837535570716937,0.181508465063495,0.2268558759256821,0.1629662310430936,0.2193889462518987,0.1929009995148836,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12
CK1_1219_1,CK1,1219,1,0.0349487228247772,0.1776427323540549,0.1068337142888982,0.0980306078916063,0.0632702620215839,0.1189935521690942,0.2007929016619541,0.2169566536878378,0.1934609205001509,0.214748654118544,0.2361034701778512,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10
CK1_1219_2,CK1,1219,2,0.0403478639359623,0.1582864386458512,0.1209952972096136,0.1224714703750369,0.0742062595387107,0.1497450725845237,0.2496011047268153,0.2920403289906546,0.276558839436165,0.3131712285579487,0.2819689343392919,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10
CK1_1219_3,CK1,1219,3,0.049598218365,0.1986838742641192,0.1664522523154386,0.1320041185866991,0.0721480575774009,0.1570501649009795,0.2731440790798463,0.3110895052231476,0.334484994254634,0.3353543395183981,0.315431165198339,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10
D1_1219_1,D1,1219,1,0.0541976266644716,0.1557181347854207,0.1943472582160444,0.2125311903516217,0.1270459312688743,0.2443215701348534,0.3343390981711371,0.3544898636730489,0.3671375751248276,0.40396503356542,0.3627927615007429,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10
D1_1219_2,D1,1219,2,0.0553609478359663,0.1609038424874964,0.2348893026176668,0.1776545154386062,0.1070098158018513,0.2309831250309443,0.3948450605519374,0.4331089043789268,0.4339175970753164,0.4599552523743437,0.401261900424101,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10
D1_1219_3,D1,1219,3,0.0517194108545913,0.1717354531611686,0.200622582921804,0.1989375582263589,0.1363365167613676,0.2092986263887103,0.3385298280967273,0.3383120913801639,0.3567609577666045,0.4065845225581611,0.2984789257976164,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10
RD2_1219_1,RD2,1219,1,0.0336310246312885,0.1398886730410705,0.1132043890147724,0.1054795451341493,0.066423469787701,0.1055795451341493,0.1209047090364443,0.0776312175938356,0.0467229617970548,0.1127574321995029,0.1498337954374599,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10
RD2_1219_2,RD2,1219,2,0.0425854781158224,0.162672985743766,0.1337740393491196,0.1408999673444444,0.0901299998457028,0.1463715078602297,0.1789697294986153,0.2040265626046638,0.1746590591466247,0.1708692687899507,0.1886727506227221,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10
RD2_1219_3,RD2,1219,3,0.0510965082366167,0.1668537986149789,0.1449346208328274,0.1559432524084373,0.0991818829969582,0.1560432524084373,0.1756560526750477,0.1526214877025479,0.1142142280749503,0.1560432524084373,0.0947573058693205,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10
CK1_1228_1,CK1,1228,1,0.0345212341740837,0.1502324122408797,0.089657293481717,0.0867736556840454,0.0564307599284427,0.1068438747993998,0.1881762421335544,0.1786731318266183,0.1933931590959119,0.2232731330167042,0.2160547438778361,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4
CK1_1228_2,CK1,1228,2,0.027600136802907,0.1427683582893488,0.0842812577652461,0.0844266714800453,0.0521003497447703,0.0984075678478916,0.1410170728529748,0.1839131110078116,0.2023047604141204,0.1827712725349532,0.1911737279935275,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4
CK1_1228_3,CK1,1228,3,0.0435730280910563,0.1519626078269695,0.1155820629330883,0.1090261065217348,0.0746597388201051,0.1250640848487731,0.2193778566732933,0.2254572627672114,0.2136103632991035,0.2586855470834244,0.2472625245812062,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4
D1_1228_1,D1,1228,1,0.0336618587232554,0.1628883888234467,0.1459838500514284,0.1283404790068448,0.136511233867084,0.1923778632468379,0.3068521891575997,0.3863051361863681,0.3711669562539197,0.3696975742827566,0.3866895803332639,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4
D1_1228_2,D1,1228,2,0.048628611864099,0.2009955265840664,0.1903680002381481,0.1634342987895413,0.1424154559290608,0.2071034260414695,0.3904700649205417,0.4583394900457812,0.469528232693538,0.4818112660428892,0.4297195761142183,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4
D1_1228_3,D1,1228,3,0.0368115320753673,0.1826635290661482,0.1268079972275734,0.1325479851879222,0.1285865715865781,0.1762171124398505,0.2796860606744809,0.3086111174278276,0.4022365283082384,0.3784582381181181,0.3654320604259288,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4
RD2_1228_1,RD2,1228,1,0.0310016181790105,0.1391297476411754,0.0998161149619371,0.0987012966152724,0.0798959273295182,0.1029020404672226,0.1280834650019164,0.1622390950282307,0.1415374209419967,0.1847333130407309,0.199599891210082,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4
RD2_1228_2,RD2,1228,2,0.0434515473598373,0.1500928371737364,0.1516508223605823,0.1378686348368086,0.111990106508044,0.1682111876449216,0.2057417879696286,0.2093949733095524,0.2232232109667912,0.2604497115620003,0.2267563570031445,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4
RD2_1228_3,RD2,1228,3,0.0490198324641105,0.1638115381522897,0.1324752947810256,0.1478191468935801,0.094371355749947,0.1520198907455303,0.2352655949894807,0.2390998984696125,0.2161853765872017,0.198533300889322,0.1924742775237486,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4
CK1_1235_1,CK1,1235,1,0.0362364062580721,0.1745304358425281,0.1310406046272519,0.0824434975543254,0.0623887257104514,0.1148529730861743,0.2023317277136957,0.260427867455333,0.2756907377069945,0.2545198752519093,0.2588791283277568,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13
CK1_1235_2,CK1,1235,2,0.0375341358818304,0.1268488506073218,0.115304892726222,0.1062237673713767,0.0694598100175063,0.1264227813700572,0.1920122260017478,0.2724382936163779,0.2140595437309703,0.2466509357900662,0.2194521825303969,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13
CK1_1235_3,CK1,1235,3,0.034046262985837,0.1542549535317295,0.0882198958065498,0.1194662954778013,0.0566935078997255,0.1301073069441671,0.2765650969107759,0.2504290288223844,0.3112253093571417,0.3259697953444709,0.2948213398490234,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13
D1_1235_1,D1,1235,1,0.0502919269832149,0.1532142451010895,0.1673211872856766,0.1618420454586241,0.1140728933522092,0.1775355941038383,0.2798677774265782,0.2521466142618933,0.2173409770663412,0.2376409367125859,0.2312427269649805,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13
D1_1235_2,D1,1235,2,0.0295957429635171,0.1300983643618538,0.1178005893840065,0.1156441517098953,0.0608832662171597,0.1157441517098954,0.1610802534758289,0.1776978972517545,0.2191093567039574,0.2362470295784238,0.2174279152316597,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13
D1_1235_3,D1,1235,3,0.0352943154082973,0.1447165381801248,0.1483689308684503,0.1588348936295456,0.0930454195244529,0.1700077488924535,0.2402901038711107,0.2605261266710924,0.2026934934898093,0.2200672121552996,0.2649034283189034,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13
RD2_1235_1,RD2,1235,1,0.0302537575611256,0.1382426503211118,0.0914616963050432,0.1033112373296545,0.0603939989283767,0.1034112373296545,0.0877111944383927,0.0812091086075715,0.0988416982185109,0.1488958783995316,0.1504393339297037,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13
RD2_1235_2,RD2,1235,2,0.0429690239554638,0.2035322585223539,0.1330813470542593,0.1466615728572022,0.0715729046769944,0.1467615728572022,0.2051756086810255,0.1846205740712901,0.1699506015034621,0.1467615728572022,0.1319468369326176,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13
RD2_1235_3,RD2,1235,3,0.0462562294671382,0.1749723927019164,0.1290371081357084,0.1196381939053292,0.0938665001517024,0.1370623347902413,0.1721360468416113,0.1865967637101449,0.0829221701586541,0.1441985601636382,0.1848289810373346,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13
CK1_1252_1,CK1,1252,1,0.0360400127967051,0.1545708031409715,0.122782843411877,0.1121858867969613,0.0699462696435406,0.1370517376885507,0.3147556372190461,0.3608181711710106,0.3768905198742338,0.356835755438351,0.3384620912184102,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1
CK1_1252_2,CK1,1252,2,0.0456925191300144,0.1888034042105849,0.1475129475257818,0.1194399362082256,0.069964165059637,0.1686924285203503,0.334793846007919,0.3850853407690022,0.3880239129594238,0.4022367378086673,0.3775471630917564,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1
